Station,Date,On or Off,Time,Passenger
부산대,20190121,하차,13,1237
부산대,20190121,하차,14,1148
부산대,20190121,하차,15,1146
부산대,20190121,하차,16,1306
부산대,20190121,하차,17,1503
부산대,20190121,하차,18,2080
부산대,20190121,하차,19,1200
부산대,20190121,하차,20,763
부산대,20190121,하차,21,549
부산대,20190121,하차,22,412
부산대,20190121,하차,23,318
부산대,20190122,승차,6,308
부산대,20190122,승차,7,789
부산대,20190122,승차,8,1247
부산대,20190122,승차,9,857
부산대,20190122,승차,10,742
부산대,20190122,승차,11,742
부산대,20190122,승차,12,883
부산대,20190122,승차,13,915
부산대,20190122,승차,14,945
부산대,20190122,승차,15,1133
부산대,20190122,승차,16,1209
부산대,20190122,승차,17,1383
부산대,20190122,승차,18,1445
부산대,20190122,승차,19,1017
부산대,20190122,승차,20,839
부산대,20190122,승차,21,947
부산대,20190122,승차,22,873
부산대,20190122,승차,23,506
부산대,20190122,하차,6,143
부산대,20190122,하차,7,308
부산대,20190122,하차,8,1114
부산대,20190122,하차,9,1332
부산대,20190122,하차,10,909
부산대,20190122,하차,11,926
부산대,20190122,하차,12,1140
부산대,20190122,하차,13,1282
부산대,20190122,하차,14,1117
부산대,20190122,하차,15,1134
부산대,20190122,하차,16,1320
부산대,20190122,하차,17,1548
부산대,20190122,하차,18,2156
부산대,20190122,하차,19,1247
부산대,20190122,하차,20,753
부산대,20190122,하차,21,636
부산대,20190122,하차,22,426
부산대,20190122,하차,23,322
부산대,20190123,승차,6,303
부산대,20190123,승차,7,816
부산대,20190123,승차,8,1295
부산대,20190123,승차,9,787
부산대,20190123,승차,10,623
부산대,20190123,승차,11,677
부산대,20190123,승차,12,815
부산대,20190123,승차,13,893
부산대,20190123,승차,14,906
부산대,20190123,승차,15,942
부산대,20190123,승차,16,1231
부산대,20190123,승차,17,1350
부산대,20190123,승차,18,1583
부산대,20190123,승차,19,1003
부산대,20190123,승차,20,867
부산대,20190123,승차,21,991
부산대,20190123,승차,22,875
부산대,20190123,승차,23,470
부산대,20190123,하차,6,136
부산대,20190123,하차,7,281
부산대,20190123,하차,8,1064
부산대,20190123,하차,9,1092
부산대,20190123,하차,10,860
부산대,20190123,하차,11,871
부산대,20190123,하차,12,1049
부산대,20190123,하차,13,1175
부산대,20190123,하차,14,1029
부산대,20190123,하차,15,1184
부산대,20190123,하차,16,1199
부산대,20190123,하차,17,1593
부산대,20190123,하차,18,2128
부산대,20190123,하차,19,1187
부산대,20190123,하차,20,783
부산대,20190123,하차,21,560
부산대,20190123,하차,22,501
부산대,20190123,하차,23,371
부산대,20190124,승차,6,323
부산대,20190124,승차,7,806
부산대,20190124,승차,8,1276
부산대,20190124,승차,9,764
부산대,20190124,승차,10,638
부산대,20190124,승차,11,668
부산대,20190124,승차,12,789
부산대,20190124,승차,13,876
부산대,20190124,승차,14,930
부산대,20190124,승차,15,1019
부산대,20190124,승차,16,1064
부산대,20190124,승차,17,1330
부산대,20190124,승차,18,1609
부산대,20190124,승차,19,1000
부산대,20190124,승차,20,819
부산대,20190124,승차,21,988
부산대,20190124,승차,22,891
부산대,20190124,승차,23,444
부산대,20190124,하차,6,160
부산대,20190124,하차,7,282
부산대,20190124,하차,8,1029
부산대,20190124,하차,9,1094
부산대,20190124,하차,10,883
부산대,20190124,하차,11,904
부산대,20190124,하차,12,1095
부산대,20190124,하차,13,1168
부산대,20190124,하차,14,1059
부산대,20190124,하차,15,1194
부산대,20190124,하차,16,1261
부산대,20190124,하차,17,1570
부산대,20190124,하차,18,2064
부산대,20190124,하차,19,1159
부산대,20190124,하차,20,751
부산대,20190124,하차,21,617
부산대,20190124,하차,22,480
부산대,20190124,하차,23,349
부산대,20190125,승차,6,302
부산대,20190125,승차,7,796
부산대,20190125,승차,8,1263
부산대,20190125,승차,9,795
부산대,20190125,승차,10,659
부산대,20190125,승차,11,723
부산대,20190125,승차,12,930
부산대,20190125,승차,13,914
부산대,20190125,승차,14,892
부산대,20190125,승차,15,1042
부산대,20190125,승차,16,1114
부산대,20190125,승차,17,1402
부산대,20190125,승차,18,1832
부산대,20190125,승차,19,1125
부산대,20190125,승차,20,842
부산대,20190125,승차,21,1076
부산대,20190125,승차,22,992
부산대,20190125,승차,23,498
부산대,20190125,하차,6,164
부산대,20190125,하차,7,287
부산대,20190125,하차,8,1010
부산대,20190125,하차,9,1030
부산대,20190125,하차,10,874
부산대,20190125,하차,11,799
부산대,20190125,하차,12,1078
부산대,20190125,하차,13,1202
부산대,20190125,하차,14,1191
부산대,20190125,하차,15,1197
부산대,20190125,하차,16,1377
부산대,20190125,하차,17,1585
부산대,20190125,하차,18,2168
부산대,20190125,하차,19,1364
부산대,20190125,하차,20,838
부산대,20190125,하차,21,757
부산대,20190125,하차,22,549
부산대,20190125,하차,23,411
부산대,20190126,승차,6,187
부산대,20190126,승차,7,292
부산대,20190126,승차,8,548
부산대,20190126,승차,9,638
부산대,20190126,승차,10,620
부산대,20190126,승차,11,743
부산대,20190126,승차,12,846
부산대,20190126,승차,13,1041
부산대,20190126,승차,14,994
부산대,20190126,승차,15,1160
부산대,20190126,승차,16,1268
부산대,20190126,승차,17,1701
부산대,20190126,승차,18,1335
부산대,20190126,승차,19,1076
부산대,20190126,승차,20,936
부산대,20190126,승차,21,1029
부산대,20190126,승차,22,961
부산대,20190126,승차,23,615
부산대,20190126,하차,6,105
부산대,20190126,하차,7,182
부산대,20190126,하차,8,376
부산대,20190126,하차,9,722
부산대,20190126,하차,10,721
부산대,20190126,하차,11,982
부산대,20190126,하차,12,1472
부산대,20190126,하차,13,1417
부산대,20190126,하차,14,1530
부산대,20190126,하차,15,1380
부산대,20190126,하차,16,1434
부산대,20190126,하차,17,1610
부산대,20190126,하차,18,1435
부산대,20190126,하차,19,1033
부산대,20190126,하차,20,765
부산대,20190126,하차,21,636
부산대,20190126,하차,22,430
부산대,20190126,하차,23,362
부산대,20190127,승차,6,151
부산대,20190127,승차,7,179
부산대,20190127,승차,8,342
부산대,20190127,승차,9,509
부산대,20190127,승차,10,508
부산대,20190127,승차,11,536
부산대,20190127,승차,12,655
부산대,20190127,승차,13,855
부산대,20190127,승차,14,847
부산대,20190127,승차,15,831
부산대,20190127,승차,16,985
부산대,20190127,승차,17,1116
부산대,20190127,승차,18,1041
부산대,20190127,승차,19,871
부산대,20190127,승차,20,806
부산대,20190127,승차,21,896
부산대,20190127,승차,22,735
부산대,20190127,승차,23,443
부산대,20190127,하차,6,84
부산대,20190127,하차,7,99
부산대,20190127,하차,8,165
부산대,20190127,하차,9,406
부산대,20190127,하차,10,441
부산대,20190127,하차,11,728
부산대,20190127,하차,12,1171
부산대,20190127,하차,13,1175
부산대,20190127,하차,14,1236
부산대,20190127,하차,15,1194
부산대,20190127,하차,16,1236
부산대,20190127,하차,17,1416
부산대,20190127,하차,18,1181
부산대,20190127,하차,19,754
부산대,20190127,하차,20,626
부산대,20190127,하차,21,495
부산대,20190127,하차,22,316
부산대,20190127,하차,23,292
부산대,20190128,승차,6,326
부산대,20190128,승차,7,852
부산대,20190128,승차,8,1254
부산대,20190128,승차,9,767
부산대,20190128,승차,10,642
부산대,20190128,승차,11,564
부산대,20190128,승차,12,756
부산대,20190128,승차,13,877
부산대,20190128,승차,14,858
부산대,20190128,승차,15,847
부산대,20190128,승차,16,1092
부산대,20190128,승차,17,1289
부산대,20190128,승차,18,1535
부산대,20190128,승차,19,988
부산대,20190128,승차,20,808
부산대,20190128,승차,21,966
부산대,20190128,승차,22,822
부산대,20190128,승차,23,432
부산대,20190128,하차,6,157
부산대,20190128,하차,7,365
부산대,20190128,하차,8,992
부산대,20190128,하차,9,918
부산대,20190128,하차,10,876
부산대,20190128,하차,11,814
부산대,20190128,하차,12,1045
부산대,20190128,하차,13,1126
부산대,20190128,하차,14,1031
부산대,20190128,하차,15,1155
부산대,20190128,하차,16,1325
부산대,20190128,하차,17,1599
부산대,20190128,하차,18,1966
부산대,20190128,하차,19,1146
부산대,20190128,하차,20,717
부산대,20190128,하차,21,556
부산대,20190128,하차,22,420
부산대,20190128,하차,23,366
부산대,20190129,승차,6,315
부산대,20190129,승차,7,838
부산대,20190129,승차,8,1284
부산대,20190129,승차,9,806
부산대,20190129,승차,10,607
부산대,20190129,승차,11,622
부산대,20190129,승차,12,733
부산대,20190129,승차,13,896
부산대,20190129,승차,14,919
부산대,20190129,승차,15,992
부산대,20190129,승차,16,1117
부산대,20190129,승차,17,1314
부산대,20190129,승차,18,1614
부산대,20190129,승차,19,963
부산대,20190129,승차,20,848
부산대,20190129,승차,21,1008
부산대,20190129,승차,22,831
부산대,20190129,승차,23,472
부산대,20190129,하차,6,151
부산대,20190129,하차,7,333
부산대,20190129,하차,8,1021
부산대,20190129,하차,9,1005
부산대,20190129,하차,10,867
부산대,20190129,하차,11,858
부산대,20190129,하차,12,1041
부산대,20190129,하차,13,1105
부산대,20190129,하차,14,1049
부산대,20190129,하차,15,1138
부산대,20190129,하차,16,1311
부산대,20190129,하차,17,1549
부산대,20190129,하차,18,2194
부산대,20190129,하차,19,1216
부산대,20190129,하차,20,728
부산대,20190129,하차,21,630
부산대,20190129,하차,22,493
부산대,20190129,하차,23,342
부산대,20190130,승차,6,276
부산대,20190130,승차,7,866
부산대,20190130,승차,8,1237
부산대,20190130,승차,9,744
부산대,20190130,승차,10,664
부산대,20190130,승차,11,844
부산대,20190130,승차,12,865
부산대,20190130,승차,13,863
부산대,20190130,승차,14,920
부산대,20190130,승차,15,1070
부산대,20190130,승차,16,1111
부산대,20190130,승차,17,1379
부산대,20190130,승차,18,1604
부산대,20190130,승차,19,1036
부산대,20190130,승차,20,840
부산대,20190130,승차,21,1164
부산대,20190130,승차,22,975
부산대,20190130,승차,23,532
부산대,20190130,하차,6,160
부산대,20190130,하차,7,343
부산대,20190130,하차,8,1282
부산대,20190130,하차,9,1126
부산대,20190130,하차,10,874
부산대,20190130,하차,11,863
부산대,20190130,하차,12,1039
부산대,20190130,하차,13,1256
부산대,20190130,하차,14,1034
부산대,20190130,하차,15,1167
부산대,20190130,하차,16,1380
부산대,20190130,하차,17,1618
부산대,20190130,하차,18,2150
부산대,20190130,하차,19,1279
부산대,20190130,하차,20,753
부산대,20190130,하차,21,624
부산대,20190130,하차,22,461
부산대,20190130,하차,23,434
부산대,20190131,승차,6,307
부산대,20190131,승차,7,809
부산대,20190131,승차,8,1279
부산대,20190131,승차,9,729
부산대,20190131,승차,10,622
부산대,20190131,승차,11,517
부산대,20190131,승차,12,637
부산대,20190131,승차,13,727
부산대,20190131,승차,14,794
부산대,20190131,승차,15,858
부산대,20190131,승차,16,998
부산대,20190131,승차,17,1235
부산대,20190131,승차,18,1478
부산대,20190131,승차,19,1035
부산대,20190131,승차,20,819
부산대,20190131,승차,21,998
부산대,20190131,승차,22,926
부산대,20190131,승차,23,477
부산대,20190131,하차,6,127
부산대,20190131,하차,7,308
부산대,20190131,하차,8,974
부산대,20190131,하차,9,1016
부산대,20190131,하차,10,780
부산대,20190131,하차,11,756
부산대,20190131,하차,12,1014
부산대,20190131,하차,13,1076
부산대,20190131,하차,14,936
부산대,20190131,하차,15,1041
부산대,20190131,하차,16,1153
부산대,20190131,하차,17,1462
부산대,20190131,하차,18,1915
부산대,20190131,하차,19,1314
부산대,20190131,하차,20,778
부산대,20190131,하차,21,648
부산대,20190131,하차,22,504
부산대,20190131,하차,23,373
노포,20190101,승차,6,98
노포,20190101,승차,7,151
노포,20190101,승차,8,211
노포,20190101,승차,9,341
노포,20190101,승차,10,531
노포,20190101,승차,11,776
노포,20190101,승차,12,879
노포,20190101,승차,13,1067
노포,20190101,승차,14,1058
노포,20190101,승차,15,1123
노포,20190101,승차,16,1205
노포,20190101,승차,17,1174
노포,20190101,승차,18,945
노포,20190101,승차,19,842
노포,20190101,승차,20,728
노포,20190101,승차,21,676
노포,20190101,승차,22,580
노포,20190101,승차,23,98
노포,20190101,하차,6,454
노포,20190101,하차,7,411
노포,20190101,하차,8,452
노포,20190101,하차,9,773
노포,20190101,하차,10,858
노포,20190101,하차,11,956
노포,20190101,하차,12,847
노포,20190101,하차,13,921
노포,20190101,하차,14,1012
노포,20190101,하차,15,1122
노포,20190101,하차,16,1147
노포,20190101,하차,17,1023
노포,20190101,하차,18,1113
노포,20190101,하차,19,730
노포,20190101,하차,20,516
노포,20190101,하차,21,411
노포,20190101,하차,22,326
노포,20190101,하차,23,222
노포,20190102,승차,6,132
노포,20190102,승차,7,597
노포,20190102,승차,8,925
노포,20190102,승차,9,748
노포,20190102,승차,10,987
노포,20190102,승차,11,1307
노포,20190102,승차,12,1440
노포,20190102,승차,13,1622
노포,20190102,승차,14,1600
노포,20190102,승차,15,1403
노포,20190102,승차,16,1198
노포,20190102,승차,17,1316
노포,20190102,승차,18,1113
노포,20190102,승차,19,572
노포,20190102,승차,20,392
노포,20190102,승차,21,427
노포,20190102,승차,22,413
노포,20190102,승차,23,84
노포,20190102,하차,6,498
노포,20190102,하차,7,685
노포,20190102,하차,8,741
노포,20190102,하차,9,825
노포,20190102,하차,10,1081
노포,20190102,하차,11,1257
노포,20190102,하차,12,1382
노포,20190102,하차,13,1401
노포,20190102,하차,14,1398
노포,20190102,하차,15,1122
노포,20190102,하차,16,1079
노포,20190102,하차,17,897
노포,20190102,하차,18,1002
노포,20190102,하차,19,665
노포,20190102,하차,20,490
노포,20190102,하차,21,421
노포,20190102,하차,22,311
노포,20190102,하차,23,198
노포,20190103,승차,6,153
노포,20190103,승차,7,519
노포,20190103,승차,8,901
노포,20190103,승차,9,733
노포,20190103,승차,10,878
노포,20190103,승차,11,942
노포,20190103,승차,12,893
노포,20190103,승차,13,925
노포,20190103,승차,14,826
노포,20190103,승차,15,873
노포,20190103,승차,16,911
노포,20190103,승차,17,959
노포,20190103,승차,18,1233
노포,20190103,승차,19,583
노포,20190103,승차,20,355
노포,20190103,승차,21,358
